;Message;URL;cat1;category
77861;Joined the 20th Anniversary celebration of the Metro Council Women’s Caucus last night! We may have been smaller in number back when I was there, but today I’m proud to say this caucus makes up the majority of the Metro Council. <U+0001F4F8>: Rod Wright;https://www.facebook.com/100044410720274/posts/1003733361117012;0;0
50009;"Good morning! ”After these things King Ahasuerus promoted Haman the Agagite, the son of Hammedatha, and advanced him and set his throne above all the officials who were with him. And all the king’s servants who were at the king’s gate bowed down and paid homage to Haman, for the king had so commanded concerning him. But Mordecai did not bow down or pay homage. Then the king’s servants who were at the king’s gate said to Mordecai, “Why do you transgress the king’s command?” And when they spoke to him day after day and he would not listen to them, they told Haman, in order to see whether Mordecai’s words would stand, for he had told them that he was a Jew. And when Haman saw that Mordecai did not bow down or pay homage to him, Haman was filled with fury. But he disdained to lay hands on Mordecai alone. So, as they had made known to him the people of Mordecai, Haman sought to destroy all the Jews, the people of Mordecai, throughout the whole kingdom of Ahasuerus. In the first month, which is the month of Nisan, in the twelfth year of King Ahasuerus, they cast Pur (that is, they cast lots) before Haman day after day; and they cast it month after month till the twelfth month, which is the month of Adar. Then Haman said to King Ahasuerus, “There is a certain people scattered abroad and dispersed among the peoples in all the provinces of your kingdom. Their laws are different from those of every other people, and they do not keep the king’s laws, so that it is not to the king’s profit to tolerate them. If it please the king, let it be decreed that they be destroyed, and I will pay 10,000 talents of silver into the hands of those who have charge of the king’s business, that they may put it into the king’s treasuries.” So the king took his signet ring from his hand and gave it to Haman the Agagite, the son of Hammedatha, the enemy of the Jews. And the king said to Haman, “The money is given to you, the people also, to do with them as it seems good to you.” Then the king’s scribes were summoned on the thirteenth day of the first month, and an edict, according to all that Haman commanded, was written to the king’s satraps and to the governors over all the provinces and to the officials of all the peoples, to every province in its own script and every people in its own language. It was written in the name of King Ahasuerus and sealed with the king’s signet ring. Letters were sent by couriers to all the king’s provinces with instruction to destroy, to kill, and to annihilate all Jews, young and old, women and children, in one day, the thirteenth day of the twelfth month, which is the month of Adar, and to plunder their goods. A copy of the document was to be issued as a decree in every province by proclamation to all the peoples to be ready for that day. The couriers went out hurriedly by order of the king, and the decree was issued in Susa the citadel. And the king and Haman sat down to drink, but the city of Susa was thrown into confusion.“ <U+202D><U+202D>Esther<U+202C> <U+202D>3<U+202C>:<U+202D>1<U+202C>-<U+202D>15<U+202C> <U+202D>ESV<U+202C><U+202C> ”When Mordecai learned all that had been done, Mordecai tore his clothes and put on sackcloth and ashes, and went out into the midst of the city, and he cried out with a loud and bitter cry. He went up to the entrance of the king’s gate, for no one was allowed to enter the king’s gate clothed in sackcloth. And in every province, wherever the king’s command and his decree reached, there was great mourning among the Jews, with fasting and weeping and lamenting, and many of them lay in sackcloth and ashes. When Esther’s young women and her eunuchs came and told her, the queen was deeply distressed. She sent garments to clothe Mordecai, so that he might take off his sackcloth, but he would not accept them. Then Esther called for Hathach, one of the king’s eunuchs, who had been appointed to attend her, and ordered him to go to Mordecai to learn what this was and why it was. Hathach went out to Mordecai in the open square of the city in front of the king’s gate, and Mordecai told him all that had happened to him, and the exact sum of money that Haman had promised to pay into the king’s treasuries for the destruction of the Jews. Mordecai also gave him a copy of the written decree issued in Susa for their destruction, that he might show it to Esther and explain it to her and command her to go to the king to beg his favor and plead with him on behalf of her people. And Hathach went and told Esther what Mordecai had said. Then Esther spoke to Hathach and commanded him to go to Mordecai and say, “All the king’s servants and the people of the king’s provinces know that if any man or woman goes to the king inside the inner court without being called, there is but one law—to be put to death, except the one to whom the king holds out the golden scepter so that he may live. But as for me, I have not been called to come in to the king these thirty days.” And they told Mordecai what Esther had said. Then Mordecai told them to reply to Esther, “Do not think (truncated)";https://www.facebook.com/100057386202374/posts/935592451696953;0;0
40492;Joe Biden and JB Pritzker don’t care about the innocent American citizens who are victims of these crimes. Democrats want open borders, sanctuary cities, and no voter ID!;https://www.facebook.com/100058162265643/posts/828942872387781;0;0
74895;Happy Easter! Wishing everyone celebrating a joyous and blessed day.;https://www.facebook.com/100076214982959/posts/429463826270780;0;0
10848;"DEI needs to keep its hands off of American Veterans. I still stand by what I said… ""programs like DEI are in violation of the law and the Constitution.""";https://www.facebook.com/100044487457335/posts/996437191849187;0;0
23328;Whether it is in Congress or in the district, we are doing the work! I am thrilled to share what my office and I have been doing to serve #IL03, from providing vital immigration resources to connecting parents to federal agencies. Take a look!;https://www.facebook.com/100058063209855/posts/824801189465314;0;0
26503;Getting ready to walk my beautiful, perfect daughter down the aisle. I have supported her dreams since the day she was born, and I will always be her safe place.;https://www.facebook.com/100065317246488/posts/812779010909333;0;0
18713;I know, it’s at an airport. Still, it’s another daily example of the sticker shock that results from too much government. This is what deficit spending, restrictions on exploiting our domestic energy resources, and inadequate LEGAL immigration does to us.;https://www.facebook.com/61554458663258/posts/122146016114148622;0;0
72825;Mandatory reporting of domestic violence is generally good, but can be devastating when it separates survivor parents from their kids. Thank you Kaitlyn Schallhorn for your coverage of my bill #SB1126, which aims to address this problem. ;https://www.facebook.com/100063817161719/posts/892008809603016;0;0
14796;Tickets still available at https://texasflynnfest.com:=:https://texasflynnfest.com/;https://www.facebook.com/100068687898813/posts/753952236904366;0;0
91240;;https://www.facebook.com/61555053431774/posts/122130076142168447;0;0
49028;This weekend #TeamGomez was at Highland Park Rec Center celebrating the 2024 Baseball Opening Day Ceremony and honoring the life and legacy of Jackie Robinson. Thank you Historic Highland Park Neighborhood Council, LA Parks and Los Angeles Dodgers Foundation for putting on a great event. Let’s make this season one to remember! <U+26BE><U+FE0F>;https://www.facebook.com/100047019825444/posts/944786030432049;0;0
54889;On this National Public Safety Telecommunicators Week, I am grateful to Alabama's telecommunicators, who are always ready to answer a call for help. In fact, the first 9-1-1 call was made in Haleyville, Alabama, on February 16, 1968. This started the 9-1-1 emergency dispatch system, which is currently used nationwide to report crises and request police, fire, and medical assistance!;https://www.facebook.com/100063672911773/posts/941687491297006;0;0
10535;This week, the House passed the Working Dog Commemorative Coin Act. I introduced this legislation to honor the working dogs who protect Americans at home and abroad and the extraordinary people who benefit from their service. This bill directs the U.S. Treasury to mint and issue coins in commemoration of the service that these dogs provide to society. All sales of coins shall include a surcharge, which shall be paid to America's VetDogs for general expenses associated with the fulfillment of its mission.;https://www.facebook.com/100044297570801/posts/993471898806053;0;0
8426;Parade number one is in the books! We had such a fun time at the Wild West Days- Zimmerman, MN Parade with the small but mighty crew of Minnesota Senate District 27 DFL yesterday!;https://www.facebook.com/100069641996418/posts/757764776554915;0;0
61791;The ‘Ace of Syria’ trained at U.S. Army Fort Drum & 10th Mountain Division in NY-21 before successfully shooting down 6 drones in defense of his assigned operating base! Incredible story on his service, skill, and heroism! Task & Purpose ;https://www.facebook.com/100044002275306/posts/984159336394133;0;0
4126;ICYMI - My recent interview with Scott Ritter:;https://www.facebook.com/100045452675526/posts/988832045975209;0;0
12998;Hydrogen is highly energy-intensive to make. But done correctly, it could support our clean energy transition. Congressman Don Beyer and I urge the Department of Energy to share emissions data for hydrogen hubs to ensure they advance our climate goals and reduce U.S. net emissions.;https://www.facebook.com/100044407540585/posts/998972314926344;0;0
53310;Just another example of Democrats wasting taxpayer $$$. The American people work hard for their money, the left ought to treat it with more respect.;https://www.facebook.com/100044556364208/posts/1001246831370520;0;0
5557;Governor Newsom has failed to provide relief at the pump for hard-working Californians. I’m once again asking him to suspend the upcoming gas tax increase & pursue all avenues of relief for people struggling with the highest gas prices in the nation.;https://www.facebook.com/100047345825838/posts/968908104697375;0;0
4019;I presented a bipartisan youth mental health package to invest in suicide prevention resources, support our pediatric & child psychiatrist workforce, and expand mental healthcare access for Latino youth. I am proud to receive so many endorsements from organizations that are standing up for accessible and affordable youth mental health care for everyone.;https://www.facebook.com/100089283786283/posts/435795909406532;0;0
45012;I held a #Columbia County Town Hall today in Wyocena. I really enjoyed answering everyone's questions and connecting with more constituents! Also, great to see an American Government class from Faith Christian School in Randolph. #WI06;https://www.facebook.com/100057970784060/posts/825487262726959;0;0
12797;If you or someone in your family serves as an EMS professional, THANK YOU! This Emergency Medical Services Week is a time to honor the professionals and paramedics who provide lifesaving care—like Nick Oleck, Chief of Scott County's EMS, who is doing an outstanding job.;https://www.facebook.com/100089213950994/posts/429099406740521;0;0
26575;Affordable childcare is absolutely essential infrastructure for every single working family. As a working mom who has utilized many types of childcare, I'll advocate for wage-driven childcare, extended hours, and increased Pre-K funding.;https://www.facebook.com/100075909080802/posts/459420996598199;0;0
99294;I am proud to bring dollars home to TX-15 to support public safety, improve water storage, and enhance the terminal at McAllen International Airport. See the full list of projects: https://delacruz.house.gov/news/documentsingle.aspx?DocumentID=666;https://www.facebook.com/100089386891735/posts/396194320036795;0;0
15656;Americans want the freedom to make their own consumer decisions, not more Biden mandates.;https://www.facebook.com/100044556364208/posts/1020419052786631;0;0
83200;I had a great night speaking to Berks County Patriots about my campaign to restore the fires of American Ingenuity, bringing back Manufacturing, bringing back the energy sector, & jobs. I made a pledge to secure our border, stop the military industrialcomplex & stop reckless spending that is mortgaging our children's future. This November, the choice is clear, to save America Vote Winkler for PA4.;https://www.facebook.com/100093761214653/posts/284607334674638;0;0
